Wavelength(nm)	Transmittance_Experimental(%)	Transmittance_Fit(%)	Refractive_index	Extintion_coefficient
3642.4	37.0111	93.4655	1.45054	0
3643.45	36.456	93.4655	1.45054	0
3644.49	36.9359	93.4655	1.45054	0
3645.54	35.5541	93.4655	1.45054	0
3646.32	35.9891	93.4655	1.45054	0
3647.37	35.912	93.4655	1.45054	0
3648.42	34.969	93.4655	1.45054	0
3649.46	35.7106	93.4656	1.45054	0
3650.51	34.9529	93.4656	1.45054	0
3651.55	35.4248	93.4656	1.45054	0
3652.34	34.4635	93.4656	1.45054	0
3653.38	33.6861	93.4656	1.45054	0
3654.43	33.5694	93.4656	1.45054	0
3655.47	35.0533	93.4656	1.45054	0
3656.52	33.9202	93.4657	1.45054	0
3657.56	33.8495	93.4657	1.45054	0
3658.34	32.9021	93.4657	1.45054	0
3659.39	32.5071	93.4657	1.45054	0
3660.43	32.5754	93.4657	1.45054	0
3661.48	32.1333	93.4657	1.45054	0
3662.52	31.9912	93.4657	1.45054	0
3663.57	31.7613	93.4658	1.45054	0
3664.35	31.9092	93.4658	1.45054	0
3665.4	30.8882	93.4658	1.45054	0
3666.44	31.4129	93.4658	1.45054	0
3667.48	30.8849	93.4658	1.45054	0
3668.53	30.49	93.4658	1.45054	0
3669.57	30.5641	93.4658	1.45054	0
3670.35	29.8721	93.4658	1.45054	0
3671.4	28.7687	93.4659	1.45054	0
3672.44	30.3332	93.4659	1.45054	0
3673.49	29.5854	93.4659	1.45054	0
3674.53	27.9822	93.4659	1.45054	0
3675.31	28.7124	93.4659	1.45054	0
3676.36	27.9975	93.4659	1.45054	0
3677.4	27.9211	93.4659	1.45054	0
3678.44	27.7006	93.466	1.45054	0
3679.49	27.5977	93.466	1.45054	0
3680.53	27.699	93.466	1.45054	0
3681.31	27.5924	93.466	1.45054	0
3682.36	26.8253	93.466	1.45054	0
3683.4	26.9301	93.466	1.45054	0
3684.44	26.5166	93.466	1.45054	0
3685.48	25.4782	93.4661	1.45054	0
3686.53	26.7077	93.4661	1.45054	0
3687.31	26.834	93.4661	1.45054	0
3688.35	25.407	93.4661	1.45054	0
3689.4	24.9286	93.4661	1.45054	0
3690.44	25.5723	93.4661	1.45054	0
3691.48	24.4458	93.4661	1.45054	0
3692.52	25.0226	93.4661	1.45054	0
3693.57	25.0343	93.4662	1.45054	0
3694.35	24.3517	93.4662	1.45054	0
3695.39	23.7152	93.4662	1.45054	0
3696.43	24.8393	93.4662	1.45054	0
3697.47	23.8819	93.4662	1.45054	0
3698.52	23.6977	93.4662	1.45054	0
3699.56	23.3246	93.4662	1.45054	0
3700.34	22.8796	93.4663	1.45054	0
3701.38	24.0006	93.4663	1.45054	0
3702.42	22.5107	93.4663	1.45054	0
3703.46	22.1909	93.4663	1.45054	0
3704.51	21.6017	93.4663	1.45054	0
3705.55	22.7653	93.4663	1.45054	0
3706.33	21.8311	93.4663	1.45054	0
3707.37	22.989	93.4663	1.45053	0
3708.41	21.7309	93.4664	1.45053	0
3709.45	21.7537	93.4664	1.45053	0
3710.49	21.4523	93.4664	1.45053	0
3711.54	21.488	93.4664	1.45053	0
3712.32	20.5537	93.4664	1.45053	0
3713.36	20.9711	93.4664	1.45053	0
3714.4	21.0762	93.4664	1.45053	0
3715.44	20.4872	93.4665	1.45053	0
3716.48	20.0723	93.4665	1.45053	0
3717.52	19.6157	93.4665	1.45053	0
3718.3	21.5857	93.4665	1.45053	0
3719.34	20.1849	93.4665	1.45053	0
3720.38	19.9949	93.4665	1.45053	0
3721.42	19.1188	93.4665	1.45053	0
3722.46	19.4182	93.4666	1.45053	0
3723.5	19.9227	93.4666	1.45053	0
3724.54	19.0917	93.4666	1.45053	0
3725.32	19.0132	93.4666	1.45053	0
3726.36	17.9832	93.4666	1.45053	0
3727.4	18.5742	93.4666	1.45053	0
3728.44	18.7749	93.4666	1.45053	0
3729.48	18.7797	93.4667	1.45053	0
3730.52	19.234	93.4667	1.45053	0
3731.3	18.6019	93.4667	1.45053	0
3732.34	18.6707	93.4667	1.45053	0
3733.38	19.0263	93.4667	1.45053	0
3734.42	18.9729	93.4667	1.45053	0
3735.46	18.6678	93.4667	1.45053	0
3736.5	18.9448	93.4667	1.45053	0
3737.54	17.7029	93.4668	1.45053	0
3738.32	18.0183	93.4668	1.45053	0
3739.36	17.9071	93.4668	1.45053	0
3740.4	16.9863	93.4668	1.45053	0
3741.44	17.7618	93.4668	1.45053	0
3742.48	18.7516	93.4668	1.45053	0
3743.52	17.9524	93.4668	1.45053	0
3744.3	17.7732	93.4669	1.45053	0
3745.33	18.3208	93.4669	1.45053	0
3746.37	18.218	93.4669	1.45053	0
3747.41	17.9512	93.4669	1.45053	0
3748.45	17.1202	93.4669	1.45053	0
3749.49	17.2413	93.4669	1.45053	0
3750.53	17.2736	93.4669	1.45053	0
3751.31	17.7118	93.4669	1.45053	0
3752.34	17.1064	93.467	1.45053	0
3753.38	17.1165	93.467	1.45053	0
3754.42	16.2777	93.467	1.45053	0
3755.46	16.38	93.467	1.45053	0
3756.5	16.7445	93.467	1.45053	0
3757.53	16.7311	93.467	1.45053	0
3758.31	16.7681	93.467	1.45053	0
3759.35	16.2093	93.4671	1.45053	0
3760.39	16.4338	93.4671	1.45053	0
3761.43	17.4068	93.4671	1.45053	0
3762.46	17.8199	93.4671	1.45053	0
3763.5	17.1657	93.4671	1.45053	0
3764.54	17.5833	93.4671	1.45053	0
3765.32	17.8506	93.4671	1.45053	0
3766.35	16.5745	93.4672	1.45053	0
3767.39	16.8683	93.4672	1.45053	0
3768.43	17.2975	93.4672	1.45053	0
3769.47	16.2879	93.4672	1.45053	0
3770.5	16.9134	93.4672	1.45053	0
3771.28	16.4378	93.4672	1.45053	0
3772.32	17.1464	93.4672	1.45053	0
3773.35	16.7693	93.4672	1.45053	0
3774.39	16.8994	93.4673	1.45053	0
3775.43	16.484	93.4673	1.45053	0
3776.46	17.3398	93.4673	1.45053	0
3777.5	15.877	93.4673	1.45053	0
3778.28	15.9402	93.4673	1.45053	0
3779.31	17.2347	93.4673	1.45053	0
3780.35	17.4508	93.4673	1.45053	0
3781.39	16.6187	93.4674	1.45053	0
3782.42	16.6339	93.4674	1.45053	0
3783.46	16.5318	93.4674	1.45053	0
3784.5	17.7348	93.4674	1.45053	0
3785.53	17.2378	93.4674	1.45053	0
3786.31	17.3496	93.4674	1.45053	0
3787.34	17.0686	93.4674	1.45052	0
3788.38	17.1039	93.4675	1.45052	0
3789.42	17.5913	93.4675	1.45052	0
3790.45	17.814	93.4675	1.45052	0
3791.49	16.8455	93.4675	1.45052	0
3792.52	17.3729	93.4675	1.45052	0
3793.3	17.2166	93.4675	1.45052	0
3794.33	17.7954	93.4675	1.45052	0
3795.37	18.1142	93.4675	1.45052	0
3796.4	16.8602	93.4676	1.45052	0
3797.44	17.7211	93.4676	1.45052	0
3798.47	17.5194	93.4676	1.45052	0
3799.51	17.2136	93.4676	1.45052	0
3800.29	17.9202	93.4676	1.45052	0
3801.32	18.3258	93.4676	1.45052	0
3802.36	17.4817	93.4676	1.45052	0
3803.39	17.6553	93.4677	1.45052	0
3804.43	17.6019	93.4677	1.45052	0
3805.46	16.5821	93.4677	1.45052	0
3806.49	17.4309	93.4677	1.45052	0
3807.27	16.6384	93.4677	1.45052	0
3808.3	17.3643	93.4677	1.45052	0
3809.34	17.4176	93.4677	1.45052	0
3810.37	17.9373	93.4678	1.45052	0
3811.41	17.1783	93.4678	1.45052	0
3812.44	16.4828	93.4678	1.45052	0
3813.47	17.0268	93.4678	1.45052	0
3814.51	17.6534	93.4678	1.45052	0
3815.28	17.1034	93.4678	1.45052	0
3816.32	17.7093	93.4678	1.45052	0
3817.35	17.8937	93.4678	1.45052	0
3818.39	18.0114	93.4679	1.45052	0
3819.42	17.7643	93.4679	1.45052	0
3820.45	17.8249	93.4679	1.45052	0
3821.49	18.0979	93.4679	1.45052	0
3822.52	17.2243	93.4679	1.45052	0
3823.29	16.6365	93.4679	1.45052	0
3824.33	17.4833	93.4679	1.45052	0
3825.36	17.5817	93.468	1.45052	0
3826.39	17.844	93.468	1.45052	0
3827.43	18.372	93.468	1.45052	0
3828.46	17.8856	93.468	1.45052	0
3829.49	18.0836	93.468	1.45052	0
3830.27	17.6255	93.468	1.45052	0
3831.3	17.6082	93.468	1.45052	0
3832.33	17.6351	93.4681	1.45052	0
3833.36	17.611	93.4681	1.45052	0
3834.4	18.427	93.4681	1.45052	0
3835.43	17.289	93.4681	1.45052	0
3836.46	17.0811	93.4681	1.45052	0
3837.49	17.116	93.4681	1.45052	0
3838.27	17.7631	93.4681	1.45052	0
3839.3	18.1131	93.4681	1.45052	0
3840.33	17.9393	93.4682	1.45052	0
3841.36	18.0409	93.4682	1.45052	0
3842.4	17.4967	93.4682	1.45052	0
3843.43	17.367	93.4682	1.45052	0
3844.46	18.3808	93.4682	1.45052	0
3845.49	18.145	93.4682	1.45052	0
3846.26	18.3206	93.4682	1.45052	0
3847.3	17.6133	93.4683	1.45052	0
3848.33	17.3123	93.4683	1.45052	0
3849.36	17.2758	93.4683	1.45052	0
3850.39	17.5297	93.4683	1.45052	0
3851.42	18.6133	93.4683	1.45052	0
3852.45	17.2161	93.4683	1.45052	0
3853.48	18.3793	93.4683	1.45052	0
3854.26	17.0317	93.4683	1.45052	0
3855.29	17.1978	93.4684	1.45052	0
3856.32	18.6877	93.4684	1.45052	0
3857.35	17.5574	93.4684	1.45052	0
3858.38	17.559	93.4684	1.45052	0
3859.41	17.6943	93.4684	1.45052	0
3860.44	18.2542	93.4684	1.45052	0
3861.47	18.3827	93.4684	1.45052	0
3862.5	16.9064	93.4685	1.45052	0
3863.27	17.1266	93.4685	1.45052	0
3864.31	17.8861	93.4685	1.45052	0
3865.34	16.9226	93.4685	1.45052	0
3866.37	17.9978	93.4685	1.45052	0
3867.4	17.3675	93.4685	1.45052	0
3868.43	17.2295	93.4685	1.45052	0
3869.46	17.2167	93.4686	1.45052	0
3870.49	17.5846	93.4686	1.45052	0
3871.26	17.0908	93.4686	1.45052	0
3872.29	17.0969	93.4686	1.45051	0
3873.32	17.8286	93.4686	1.45051	0
3874.35	17.9268	93.4686	1.45051	0
3875.38	17.199	93.4686	1.45051	0
3876.41	16.4249	93.4687	1.45051	0
3877.43	17.2027	93.4687	1.45051	0
3878.46	17.7687	93.4687	1.45051	0
3879.49	16.5419	93.4687	1.45051	0
3880.26	17.1071	93.4687	1.45051	0
3881.29	16.1708	93.4687	1.45051	0
3882.32	17.0756	93.4687	1.45051	0
3883.35	18.5806	93.4687	1.45051	0
3884.38	18.1579	93.4688	1.45051	0
3885.41	18.1368	93.4688	1.45051	0
3886.44	17.0434	93.4688	1.45051	0
3887.47	17.67	93.4688	1.45051	0
3888.49	16.1379	93.4688	1.45051	0
3889.27	16.4703	93.4688	1.45051	0
3890.29	16.9455	93.4688	1.45051	0
3891.32	16.8465	93.4689	1.45051	0
3892.35	16.5752	93.4689	1.45051	0
3893.38	17.5852	93.4689	1.45051	0
3894.41	16.0609	93.4689	1.45051	0
3895.44	17.5132	93.4689	1.45051	0
3896.46	18.2891	93.4689	1.45051	0
3897.49	17.7436	93.4689	1.45051	0
3898.26	17.626	93.4689	1.45051	0
3899.29	17.089	93.469	1.45051	0
3900.32	16.5967	93.469	1.45051	0
3901.34	16.5985	93.469	1.45051	0
3902.37	17.2024	93.469	1.45051	0
3903.4	16.5776	93.469	1.45051	0
3904.43	16.6778	93.469	1.45051	0
3905.45	16.2501	93.469	1.45051	0
3906.48	16.661	93.4691	1.45051	0
3907.25	16.7533	93.4691	1.45051	0
3908.28	16.1564	93.4691	1.45051	0
3909.31	17.5723	93.4691	1.45051	0
3910.33	17.1914	93.4691	1.45051	0
3911.36	17.4043	93.4691	1.45051	0
3912.39	16.4685	93.4691	1.45051	0
3913.41	15.4184	93.4692	1.45051	0
3914.44	15.8989	93.4692	1.45051	0
3915.47	15.4452	93.4692	1.45051	0
3916.24	15.8803	93.4692	1.45051	0
3917.26	17.2678	93.4692	1.45051	0
3918.29	16.7473	93.4692	1.45051	0
3919.31	16.8082	93.4692	1.45051	0
3920.34	16.7487	93.4692	1.45051	0
3921.37	16.8618	93.4693	1.45051	0
3922.39	16.8341	93.4693	1.45051	0
3923.42	16.569	93.4693	1.45051	0
3924.44	16.8395	93.4693	1.45051	0
3925.47	16.5987	93.4693	1.45051	0
3926.24	16.2318	93.4693	1.45051	0
3927.27	15.2909	93.4693	1.45051	0
3928.29	16.3245	93.4694	1.45051	0
3929.32	16.5693	93.4694	1.45051	0
3930.34	16.8201	93.4694	1.45051	0
3931.37	16.1098	93.4694	1.45051	0
3932.39	15.6065	93.4694	1.45051	0
3933.42	15.8339	93.4694	1.45051	0
3934.44	15.6962	93.4694	1.45051	0
3935.47	15.6166	93.4694	1.45051	0
3936.24	14.9917	93.4695	1.45051	0
3937.26	15.5539	93.4695	1.45051	0
3938.29	16.4703	93.4695	1.45051	0
3939.31	15.1339	93.4695	1.45051	0
3940.34	17.1625	93.4695	1.45051	0
3941.36	16.0777	93.4695	1.45051	0
3942.38	16.4499	93.4695	1.45051	0
3943.41	16.0482	93.4696	1.45051	0
3944.43	15.3358	93.4696	1.45051	0
3945.46	15.2575	93.4696	1.45051	0
3946.23	15.2459	93.4696	1.45051	0
3947.25	15.8327	93.4696	1.45051	0
3948.27	15.8261	93.4696	1.45051	0
3949.3	15.1884	93.4696	1.45051	0
3950.32	15.7434	93.4696	1.45051	0
3951.35	15.6919	93.4697	1.45051	0
3952.37	16.2595	93.4697	1.45051	0
3953.39	14.5413	93.4697	1.45051	0
3954.42	15.3436	93.4697	1.45051	0
3955.44	15.8911	93.4697	1.45051	0
3956.46	14.871	93.4697	1.45051	0
3957.23	14.278	93.4697	1.45051	0
3958.25	14.464	93.4698	1.45051	0
3959.28	15.7351	93.4698	1.45051	0
3960.3	14.9983	93.4698	1.45051	0
3961.32	15.4295	93.4698	1.45051	0
3962.35	15.7244	93.4698	1.45051	0
3963.37	14.6284	93.4698	1.4505	0
3964.39	14.7307	93.4698	1.4505	0
3965.42	16.1948	93.4699	1.4505	0
3966.44	14.1613	93.4699	1.4505	0
3967.46	15.1474	93.4699	1.4505	0
3968.23	14.8059	93.4699	1.4505	0
3969.25	15.1719	93.4699	1.4505	0
3970.27	14.1791	93.4699	1.4505	0
3971.29	14.0185	93.4699	1.4505	0
3972.32	14.1784	93.4699	1.4505	0
3973.34	13.8914	93.47	1.4505	0
3974.36	14.6685	93.47	1.4505	0
3975.38	14.4629	93.47	1.4505	0
3976.4	14.3519	93.47	1.4505	0
3977.43	13.6783	93.47	1.4505	0
3978.45	13.9089	93.47	1.4505	0
3979.21	13.7523	93.47	1.4505	0
3980.24	14.8707	93.4701	1.4505	0
3981.26	14.8523	93.4701	1.4505	0
3982.28	14.5147	93.4701	1.4505	0
3983.3	13.9844	93.4701	1.4505	0
3984.32	14.0693	93.4701	1.4505	0
3985.34	15.2896	93.4701	1.4505	0
3986.36	14.7072	93.4701	1.4505	0
3987.39	13.8155	93.4701	1.4505	0
3988.41	14.1344	93.4702	1.4505	0
3989.43	14.0509	93.4702	1.4505	0
3990.45	13.3776	93.4702	1.4505	0
3991.21	12.7867	93.4702	1.4505	0
3992.23	13.199	93.4702	1.4505	0
3993.26	12.9972	93.4702	1.4505	0
3994.28	13.6033	93.4702	1.4505	0
3995.3	13.438	93.4703	1.4505	0
3996.32	14.2688	93.4703	1.4505	0
3997.34	13.1077	93.4703	1.4505	0
3998.36	11.8049	93.4703	1.4505	0
3999.38	13.0049	93.4703	1.4505	0
4000.4	13.0936	93.4703	1.4505	0
4001.42	13.5898	93.4703	1.4505	0
4002.44	12.3513	93.4703	1.4505	0
4003.46	11.9799	93.4704	1.4505	0
4004.22	11.7524	93.4704	1.4505	0
4005.24	11.8242	93.4704	1.4505	0
4006.26	13.3779	93.4704	1.4505	0
4007.28	12.2406	93.4704	1.4505	0
4008.3	10.7321	93.4704	1.4505	0
4009.32	11.5799	93.4704	1.4505	0
4010.34	11.8948	93.4705	1.4505	0
4011.36	12.557	93.4705	1.4505	0
4012.38	11.8028	93.4705	1.4505	0
4013.4	10.9161	93.4705	1.4505	0
4014.42	12.383	93.4705	1.4505	0
4015.44	11.5483	93.4705	1.4505	0
4016.45	12.4629	93.4705	1.4505	0
4017.22	11.7889	93.4705	1.4505	0
4018.24	11.8943	93.4706	1.4505	0
4019.26	11.2958	93.4706	1.4505	0
4020.27	10.7156	93.4706	1.4505	0
4021.29	12.6357	93.4706	1.4505	0
4022.31	11.2959	93.4706	1.4505	0
4023.33	11.0483	93.4706	1.4505	0
4024.35	10.8647	93.4706	1.4505	0
4025.37	10.6414	93.4707	1.4505	0
4026.38	10.9112	93.4707	1.4505	0
4027.4	10.1228	93.4707	1.4505	0
4028.42	10.0066	93.4707	1.4505	0
4029.44	10.3462	93.4707	1.4505	0
4030.2	11.2026	93.4707	1.4505	0
4031.22	10.3106	93.4707	1.4505	0
4032.24	10.8315	93.4707	1.4505	0
4033.25	11.205	93.4708	1.4505	0
4034.27	10.0575	93.4708	1.4505	0
4035.29	9.99238	93.4708	1.4505	0
4036.31	10.068	93.4708	1.4505	0
4037.32	10.0417	93.4708	1.4505	0
4038.34	9.26877	93.4708	1.4505	0
4039.36	9.99403	93.4708	1.4505	0
4040.38	10.5679	93.4709	1.4505	0
4041.39	9.23115	93.4709	1.4505	0
4042.41	9.54795	93.4709	1.4505	0
4043.43	8.37903	93.4709	1.4505	0
4044.44	8.2677	93.4709	1.4505	0
4045.2	9.47593	93.4709	1.4505	0
4046.22	7.91736	93.4709	1.4505	0
4047.24	10.0681	93.4709	1.4505	0
4048.25	8.99215	93.471	1.4505	0
4049.27	10.0538	93.471	1.4505	0
4050.29	8.54055	93.471	1.4505	0
4051.3	8.26335	93.471	1.4505	0
4052.32	8.92559	93.471	1.4505	0
4053.34	8.79073	93.471	1.4505	0
4054.35	8.58007	93.471	1.4505	0
4055.37	8.00515	93.4711	1.4505	0
4056.38	9.71749	93.4711	1.4505	0
4057.4	8.44896	93.4711	1.4505	0
4058.41	8.51741	93.4711	1.4505	0
4059.43	8.7647	93.4711	1.4505	0
4060.19	7.73931	93.4711	1.4505	0
4061.21	7.43311	93.4711	1.45049	0
4062.22	7.68311	93.4711	1.45049	0
4063.24	7.33354	93.4712	1.45049	0
4064.25	7.00953	93.4712	1.45049	0
4065.27	7.3867	93.4712	1.45049	0
4066.28	6.46578	93.4712	1.45049	0
4067.3	6.2116	93.4712	1.45049	0
4068.31	7.67167	93.4712	1.45049	0
4069.33	8.0096	93.4712	1.45049	0
4070.34	7.01463	93.4713	1.45049	0
4071.36	5.43764	93.4713	1.45049	0
4072.37	6.08356	93.4713	1.45049	0
4073.39	5.53781	93.4713	1.45049	0
4074.4	6.37947	93.4713	1.45049	0
4075.41	7.37223	93.4713	1.45049	0
4076.43	5.31862	93.4713	1.45049	0
4077.19	6.6997	93.4713	1.45049	0
4078.2	6.56469	93.4714	1.45049	0
4079.22	5.7962	93.4714	1.45049	0
4080.23	6.99792	93.4714	1.45049	0
4081.24	5.50786	93.4714	1.45049	0
4082.26	5.42889	93.4714	1.45049	0
4083.27	4.65022	93.4714	1.45049	0
4084.29	6.65668	93.4714	1.45049	0
4085.3	5.37165	93.4714	1.45049	0
4086.31	6.66167	93.4715	1.45049	0
4087.33	5.44368	93.4715	1.45049	0
4088.34	5.91678	93.4715	1.45049	0
4089.35	4.62589	93.4715	1.45049	0
4090.37	5.01435	93.4715	1.45049	0
4091.38	5.53272	93.4715	1.45049	0
4092.39	5.49327	93.4715	1.45049	0
4093.4	4.65659	93.4716	1.45049	0
4094.42	5.67935	93.4716	1.45049	0
4095.18	5.57912	93.4716	1.45049	0
4096.19	4.9591	93.4716	1.45049	0
4097.2	5.07058	93.4716	1.45049	0
4098.21	4.93415	93.4716	1.45049	0
4099.23	4.7828	93.4716	1.45049	0
4100.24	4.80447	93.4716	1.45049	0
4101.25	5.12858	93.4717	1.45049	0
4102.26	3.97455	93.4717	1.45049	0
4103.28	6.38327	93.4717	1.45049	0
4104.29	3.79687	93.4717	1.45049	0
4105.3	5.62327	93.4717	1.45049	0
4106.31	5.10688	93.4717	1.45049	0
4107.32	3.90917	93.4717	1.45049	0
4108.34	4.13352	93.4718	1.45049	0
4109.35	4.56253	93.4718	1.45049	0
4110.36	4.77669	93.4718	1.45049	0
4111.37	4.96089	93.4718	1.45049	0
4112.38	3.86229	93.4718	1.45049	0
4113.39	3.80152	93.4718	1.45049	0
4114.4	4.83056	93.4718	1.45049	0
4115.42	4.41754	93.4718	1.45049	0
4116.17	4.07463	93.4719	1.45049	0
4117.18	2.29823	93.4719	1.45049	0
4118.2	4.80416	93.4719	1.45049	0
4119.21	3.8538	93.4719	1.45049	0
4120.22	4.39149	93.4719	1.45049	0
4121.23	4.40622	93.4719	1.45049	0
4122.24	5.11906	93.4719	1.45049	0
4123.25	4.13102	93.4719	1.45049	0
4124.26	4.9606	93.472	1.45049	0
4125.27	3.93625	93.472	1.45049	0
4126.28	3.87491	93.472	1.45049	0
4127.29	3.54178	93.472	1.45049	0
4128.3	4.20341	93.472	1.45049	0
4129.31	4.28929	93.472	1.45049	0
4130.32	4.65775	93.472	1.45049	0
4131.33	3.21881	93.4721	1.45049	0
4132.34	3.25509	93.4721	1.45049	0
4133.35	3.18128	93.4721	1.45049	0
4134.36	3.54704	93.4721	1.45049	0
4135.37	3.73343	93.4721	1.45049	0
4136.38	4.41995	93.4721	1.45049	0
4137.39	3.97534	93.4721	1.45049	0
4138.4	2.08142	93.4721	1.45049	0
4139.41	4.23726	93.4722	1.45049	0
4140.16	3.129	93.4722	1.45049	0
4141.17	3.83971	93.4722	1.45049	0
4142.18	3.36368	93.4722	1.45049	0
4143.19	2.16027	93.4722	1.45049	0
4144.2	3.42602	93.4722	1.45049	0
4145.21	3.04744	93.4722	1.45049	0
4146.22	3.01914	93.4722	1.45049	0
4147.22	3.12561	93.4723	1.45049	0
4148.23	4.11777	93.4723	1.45049	0
4149.24	2.11621	93.4723	1.45049	0
4150.25	1.75047	93.4723	1.45049	0
4151.26	3.50737	93.4723	1.45049	0
4152.27	2.84188	93.4723	1.45049	0
4153.27	3.13538	93.4723	1.45049	0
4154.28	1.55895	93.4724	1.45049	0
4155.29	2.65125	93.4724	1.45049	0
4156.3	3.86386	93.4724	1.45049	0
4157.31	3.64774	93.4724	1.45049	0
4158.31	4.36861	93.4724	1.45049	0
4159.32	3.89253	93.4724	1.45049	0
4160.33	2.20332	93.4724	1.45049	0
4161.34	3.18856	93.4724	1.45049	0
4162.34	1.52688	93.4725	1.45049	0
4163.35	1.14458	93.4725	1.45049	0
4164.36	1.80133	93.4725	1.45049	0
4165.37	1.12427	93.4725	1.45049	0
4166.37	2.93784	93.4725	1.45048	0
4167.38	2.98092	93.4725	1.45048	0
4168.39	2.73193	93.4725	1.45048	0
4169.39	2.65069	93.4726	1.45048	0
4170.4	2.18097	93.4726	1.45048	0
4171.16	2.64262	93.4726	1.45048	0
4172.16	2.45043	93.4726	1.45048	0
4173.17	2.74601	93.4726	1.45048	0
4174.18	3.51488	93.4726	1.45048	0
4175.18	2.47938	93.4726	1.45048	0
4176.19	2.49408	93.4726	1.45048	0
4177.19	1.62242	93.4727	1.45048	0
4178.2	2.35694	93.4727	1.45048	0
4179.21	2.27881	93.4727	1.45048	0
4180.21	1.69438	93.4727	1.45048	0
4181.22	2.08635	93.4727	1.45048	0
4182.22	3.45392	93.4727	1.45048	0
4183.23	1.98994	93.4727	1.45048	0
4184.23	1.53167	93.4727	1.45048	0
4185.24	2.62247	93.4728	1.45048	0
4186.25	2.80231	93.4728	1.45048	0
4187.25	2.06254	93.4728	1.45048	0
4188.26	1.8541	93.4728	1.45048	0
4189.26	2.21411	93.4728	1.45048	0
4190.27	2.16223	93.4728	1.45048	0
4191.27	2.28572	93.4728	1.45048	0
4192.28	2.01147	93.4728	1.45048	0
4193.28	2.54903	93.4729	1.45048	0
4194.29	2.95872	93.4729	1.45048	0
4195.29	2.31732	93.4729	1.45048	0
4196.3	1.63849	93.4729	1.45048	0
4197.3	2.93888	93.4729	1.45048	0
4198.31	1.58866	93.4729	1.45048	0
4199.31	1.39648	93.4729	1.45048	0
4200.31	1.04396	93.473	1.45048	0
4201.32	3.17925	93.473	1.45048	0
4202.32	2.06335	93.473	1.45048	0
4203.33	1.4338	93.473	1.45048	0
4204.33	0.74911	93.473	1.45048	0
4205.33	2.10514	93.473	1.45048	0
4206.34	2.57401	93.473	1.45048	0
4207.34	0.42148	93.473	1.45048	0
4208.35	0.34943	93.4731	1.45048	0
4209.35	1.40924	93.4731	1.45048	0
4210.35	0.7157	93.4731	1.45048	0
4211.36	1.23418	93.4731	1.45048	0
4212.36	1.27579	93.4731	1.45048	0
4213.36	0.75089	93.4731	1.45048	0
4214.37	2.76643	93.4731	1.45048	0
4215.37	2.21286	93.4731	1.45048	0
4216.37	2.46616	93.4732	1.45048	0
4217.37	1.88106	93.4732	1.45048	0
4218.38	2.00545	93.4732	1.45048	0
4219.38	2.11337	93.4732	1.45048	0
4220.38	1.46819	93.4732	1.45048	0
4221.13	1.85767	93.4732	1.45048	0
4222.14	2.4519	93.4732	1.45048	0
4223.14	1.3719	93.4732	1.45048	0
4224.14	1.83933	93.4733	1.45048	0
4225.14	0.43158	93.4733	1.45048	0
4226.15	0.05547	93.4733	1.45048	0
4227.15	1.32671	93.4733	1.45048	0
4228.15	1.41919	93.4733	1.45048	0
4229.15	1.45791	93.4733	1.45048	0
4230.15	2.11571	93.4733	1.45048	0
4231.16	1.70699	93.4733	1.45048	0
4232.16	1.58366	93.4734	1.45048	0
4233.16	0.57585	93.4734	1.45048	0
4234.16	2.37098	93.4734	1.45048	0
4235.16	1.66187	93.4734	1.45048	0
4236.16	1.59817	93.4734	1.45048	0
4237.17	1.46178	93.4734	1.45048	0
4238.17	2.28804	93.4734	1.45048	0
4239.17	1.66909	93.4734	1.45048	0
4240.17	2.45284	93.4735	1.45048	0
4241.17	2.3887	93.4735	1.45048	0
4242.17	1.88963	93.4735	1.45048	0
4243.17	1.8963	93.4735	1.45048	0
4244.17	1.28042	93.4735	1.45048	0
4245.17	2.05741	93.4735	1.45048	0
4246.17	2.14225	93.4735	1.45048	0
4247.17	0.86998	93.4736	1.45048	0
4248.17	2.20317	93.4736	1.45048	0
4249.17	1.81939	93.4736	1.45048	0
4250.17	1.12499	93.4736	1.45048	0
4251.17	0.3646	93.4736	1.45048	0
4252.17	1.90101	93.4736	1.45048	0
4253.17	2.00013	93.4736	1.45048	0
4254.17	0.06847	93.4736	1.45048	0
4255.17	2.01109	93.4737	1.45048	0
4256.17	0.23524	93.4737	1.45048	0
4257.17	2.17141	93.4737	1.45048	0
4258.17	2.11745	93.4737	1.45048	0
4259.17	2.61631	93.4737	1.45048	0
4260.17	1.86559	93.4737	1.45048	0
4261.17	2.44274	93.4737	1.45048	0
4262.17	1.46224	93.4737	1.45048	0
4263.17	2.45029	93.4738	1.45048	0
4264.17	0.25208	93.4738	1.45048	0
4265.17	2.40921	93.4738	1.45048	0
4266.17	1.93978	93.4738	1.45048	0
4267.17	2.0001	93.4738	1.45048	0
4268.16	0.85018	93.4738	1.45048	0
4269.16	1.91819	93.4738	1.45048	0
4270.16	1.88873	93.4738	1.45048	0
4271.16	0.72942	93.4739	1.45048	0
4272.16	0.49908	93.4739	1.45048	0
4273.16	2.177	93.4739	1.45048	0
4274.16	1.69919	93.4739	1.45048	0
4275.15	1.95437	93.4739	1.45048	0
4276.15	2.02436	93.4739	1.45048	0
4277.15	2.26619	93.4739	1.45048	0
4278.15	1.88518	93.4739	1.45048	0
4279.14	1.45061	93.474	1.45048	0
